,step,agent_num,mean_q_loss,mean_exp_return
3749,1259,2,19.135204,50.113983
3750,1260,0,14.217203,42.475826
3751,1260,1,44.20031,44.376247
3752,1260,2,9.455821,55.921562
3753,1261,0,31.748146,41.167374
3754,1261,1,40.895878,38.458214
3755,1261,2,25.28218,46.390335
3756,1262,0,11.527182,63.493935
3757,1262,1,35.969994,76.03968
3758,1262,2,14.352011,44.91393
3759,1263,0,9.527994,52.808422
3760,1263,1,10.848946,58.14379
3761,1263,2,13.90243,59.83883
3762,1264,0,7.683728,57.616383
3763,1264,1,6.7567782,59.764366
3764,1264,2,18.398106,61.397533
3765,1265,0,30.738451,59.74915
3766,1265,1,56.10013,40.282345
3767,1265,2,13.146849,63.70827
3768,1266,0,8.956248,47.2423
3769,1266,1,8.057903,55.209404
3770,1266,2,20.226261,45.468113
3771,1267,0,12.928587,50.089226
3772,1267,1,8.141013,49.605377
3773,1267,2,9.552048,57.227238
3774,1268,0,25.09423,49.048008
3775,1268,1,5.7170353,54.766594
3776,1268,2,9.788036,48.53708
3777,1269,0,24.080534,45.80627
3778,1269,1,4.5658507,50.74005
3779,1269,2,7.564749,61.16587
3780,1270,0,11.317318,37.64596
3781,1270,1,8.638168,36.64023
3782,1270,2,5.563642,52.282425
3783,1271,0,13.665788,42.642624
3784,1271,1,37.750576,69.57457
3785,1271,2,14.044985,49.03398
3786,1272,0,22.01706,57.584618
3787,1272,1,37.508354,47.453506
3788,1272,2,15.31454,56.62732
3789,1273,0,10.484209,60.641582
3790,1273,1,87.30716,56.35271
3791,1273,2,14.359228,55.758823
3792,1274,0,23.12751,53.47499
3793,1274,1,94.93832,52.405167
3794,1274,2,85.42789,59.826424
3795,1275,0,7.502415,44.824974
3796,1275,1,17.251911,39.075138
3797,1275,2,7.0756893,66.17174
3798,1276,0,2.3039014,56.635647
3799,1276,1,7.074544,65.91622
3800,1276,2,2.3526459,29.83298
3801,1277,0,43.814766,59.758526
3802,1277,1,20.09642,48.168804
3803,1277,2,23.028252,50.209633
3804,1278,0,19.02981,60.266308
3805,1278,1,16.32879,54.768803
3806,1278,2,11.151098,51.196335
3807,1279,0,5.7066402,52.967793
3808,1279,1,32.427986,50.91654
3809,1279,2,13.52459,46.10552
3810,1280,0,24.35977,52.869488
3811,1280,1,13.549805,45.741707
3812,1280,2,11.207965,45.957947
3813,1281,0,44.625755,44.43976
3814,1281,1,77.34286,55.077423
3815,1281,2,10.582719,56.322807
3816,1282,0,39.970215,57.580948
3817,1282,1,11.36307,52.11493
3818,1282,2,11.484722,55.746983
3819,1283,0,47.81092,59.68129
3820,1283,1,7.621437,63.554237
3821,1283,2,6.783765,45.69111
3822,1284,0,4.2028265,47.48859
3823,1284,1,8.6080885,50.97971
3824,1284,2,30.18171,51.01117
3825,1285,0,9.175673,51.32625
3826,1285,1,17.724949,55.205833
3827,1285,2,5.9879093,56.812706
3828,1286,0,20.38968,44.549915
3829,1286,1,10.121737,59.403576
3830,1286,2,12.760481,48.887337
3831,1287,0,12.460305,44.11494
3832,1287,1,7.549237,68.0118
3833,1287,2,7.4442987,58.559586
3834,1288,0,18.00184,62.886124
3835,1288,1,38.412235,50.43869
3836,1288,2,12.419303,59.04065
3837,1289,0,37.505383,51.998695
3838,1289,1,13.588534,50.543015
3839,1289,2,11.334502,63.842213
3840,1290,0,23.589724,44.474945
3841,1290,1,13.714727,62.01495
3842,1290,2,14.044056,42.527718
3843,1291,0,16.667118,54.44479
3844,1291,1,8.121386,53.76645
3845,1291,2,17.666203,46.020237
3846,1292,0,228.26428,55.32819
3847,1292,1,63.074844,44.319504
3848,1292,2,25.253384,50.364487
3849,1293,0,12.770196,44.862827
3850,1293,1,11.496455,47.054653
3851,1293,2,23.186161,43.333508
3852,1294,0,19.575672,70.74227
3853,1294,1,15.564172,46.918564
3854,1294,2,7.645848,44.67508
3855,1295,0,36.93884,54.449993
3856,1295,1,21.911413,49.54815
3857,1295,2,7.324029,48.3023
3858,1296,0,9.350633,66.789696
3859,1296,1,4.65732,66.80281
3860,1296,2,7.620087,56.116875
3861,1297,0,15.0818,55.815845
3862,1297,1,15.369442,65.60434
3863,1297,2,3.7087889,66.65441
3864,1298,0,15.6391535,57.119377
3865,1298,1,31.295748,60.18378
3866,1298,2,14.963898,67.36183
3867,1299,0,5.2084446,46.24503
3868,1299,1,5.4874682,44.259815
3869,1299,2,33.27569,62.09676
3870,1300,0,35.344826,57.77531
3871,1300,1,16.97112,53.96949
3872,1300,2,9.573339,52.811085
3873,1301,0,36.05516,59.823425
3874,1301,1,39.79615,48.032253
3875,1301,2,7.034711,66.84271
3876,1302,0,15.710252,52.773922
3877,1302,1,5.820832,57.38157
3878,1302,2,6.4151115,56.86403
3879,1303,0,8.59083,44.419956
3880,1303,1,12.343945,50.132126
3881,1303,2,6.8321295,50.78614
3882,1304,0,13.134609,61.836086
3883,1304,1,21.483047,53.33841
3884,1304,2,14.424372,56.8944
3885,1305,0,12.004691,62.37794
3886,1305,1,9.291582,38.355568
3887,1305,2,18.30757,56.18936
3888,1306,0,28.84439,48.18684
3889,1306,1,11.912118,43.106037
3890,1306,2,11.286224,60.44838
3891,1307,0,14.3283825,47.05292
3892,1307,1,12.727609,62.871838
3893,1307,2,3.6069937,47.057858
3894,1308,0,209.1377,57.82097
3895,1308,1,17.553753,51.665386
3896,1308,2,15.684683,53.533184
3897,1309,0,14.277505,37.757717
3898,1309,1,8.658834,46.5153
3899,1309,2,15.1597395,50.216698
3900,1310,0,49.089523,56.008633
3901,1310,1,9.637276,72.30905
3902,1310,2,9.562449,47.033306
3903,1311,0,6.1373053,69.34675
3904,1311,1,7.0107956,61.51905
3905,1311,2,6.083805,41.663857
3906,1312,0,7.0299625,49.38429
3907,1312,1,16.767902,55.507305
3908,1312,2,4.27701,42.17935
3909,1313,0,27.111704,63.771103
3910,1313,1,10.729694,52.18257
3911,1313,2,4.9622936,56.275314
3912,1314,0,9.885502,46.345737
3913,1314,1,21.914043,61.076115
3914,1314,2,10.888037,36.939106
3915,1315,0,15.817671,51.637814
3916,1315,1,17.09137,63.336475
3917,1315,2,29.981655,48.107788
3918,1316,0,11.745613,68.1806
3919,1316,1,10.997679,68.990524
3920,1316,2,10.646242,66.65964
3921,1317,0,11.232834,46.743195
3922,1317,1,10.024001,57.60971
3923,1317,2,31.510677,40.95339
3924,1318,0,14.831982,62.84498
3925,1318,1,47.792118,58.4534
3926,1318,2,17.53025,53.400013
3927,1319,0,14.183012,54.202087
3928,1319,1,92.81215,41.062702
3929,1319,2,32.93819,41.322
3930,1320,0,11.607177,52.34042
3931,1320,1,8.896051,48.055447
3932,1320,2,7.050515,38.10868
3933,1321,0,23.897495,77.12863
3934,1321,1,15.088263,52.55388
3935,1321,2,18.94584,60.60276
3936,1322,0,5.642595,49.322296
3937,1322,1,45.252148,65.49183
3938,1322,2,8.463411,51.467266
3939,1323,0,10.060911,63.57972
3940,1323,1,13.31618,57.13201
3941,1323,2,10.000063,46.99835
3942,1324,0,20.311306,56.4797
3943,1324,1,8.480988,55.68943
3944,1324,2,6.698251,50.25317
3945,1325,0,8.368545,81.48575
3946,1325,1,5.7729807,57.63948
3947,1325,2,12.441219,48.0878
3948,1326,0,38.25388,64.75977
3949,1326,1,13.213661,59.2544
3950,1326,2,22.235723,35.370537
3951,1327,0,18.576988,49.7743
3952,1327,1,36.235626,43.069595
3953,1327,2,38.097923,63.029568
3954,1328,0,24.859005,53.088837
3955,1328,1,27.2688,62.82552
3956,1328,2,9.739271,49.51054
3957,1329,0,15.675009,74.041306
3958,1329,1,21.230465,68.20135
3959,1329,2,9.00272,50.379757
3960,1330,0,134.68796,64.2361
3961,1330,1,7.3486934,61.525
3962,1330,2,4.538315,57.695538
3963,1331,0,9.986362,55.612804
3964,1331,1,23.981775,49.51554
3965,1331,2,15.0473995,36.648235
3966,1332,0,7.797782,57.157387
3967,1332,1,28.727196,47.42979
3968,1332,2,21.221321,61.591442
3969,1333,0,17.790089,48.45467
3970,1333,1,13.066181,61.36026
3971,1333,2,30.474142,49.207653
3972,1334,0,36.26626,55.983845
3973,1334,1,35.830296,52.65923
3974,1334,2,4.429757,48.271503
3975,1335,0,13.142525,61.332703
3976,1335,1,46.224434,65.750626
3977,1335,2,21.277107,60.020203
3978,1336,0,6.6908503,53.85774
3979,1336,1,356.44598,56.90238
3980,1336,2,7.628403,57.273724
3981,1337,0,56.248806,54.418335
3982,1337,1,6.8432746,39.66324
3983,1337,2,7.7074404,43.883686
3984,1338,0,72.00093,54.91584
3985,1338,1,10.915274,69.91182
3986,1338,2,9.965762,50.221413
3987,1339,0,35.64238,59.70138
3988,1339,1,11.596613,47.35379
3989,1339,2,10.447896,51.104424
3990,1340,0,54.473625,59.27659
3991,1340,1,27.772951,53.33328
3992,1340,2,4.774891,66.87546
3993,1341,0,18.39899,39.230118
3994,1341,1,49.03659,49.377243
3995,1341,2,16.790272,52.519176
3996,1342,0,172.90967,70.10613
3997,1342,1,21.310368,59.76151
3998,1342,2,36.065826,51.74435
3999,1343,0,18.404087,53.484406
4000,1343,1,16.714651,55.30703
4001,1343,2,7.824186,46.931236
4002,1344,0,15.866589,59.854103
4003,1344,1,11.953583,62.068535
4004,1344,2,12.366255,48.807163
4005,1345,0,8.086807,49.871147
4006,1345,1,12.756557,46.87473
4007,1345,2,31.064117,51.498955
4008,1346,0,23.16713,56.83491
4009,1346,1,8.984719,38.19903
4010,1346,2,5.021077,42.896046
4011,1347,0,93.70321,55.338932
4012,1347,1,10.613274,51.347065
4013,1347,2,8.354068,46.01686
4014,1348,0,44.996487,67.2044
4015,1348,1,33.033154,44.481
4016,1348,2,4.747203,60.76343
4017,1349,0,34.067875,85.9564
4018,1349,1,33.77993,62.75989
4019,1349,2,7.867918,60.456646
4020,1350,0,15.3708515,67.18933
4021,1350,1,15.461206,53.248928
4022,1350,2,9.100719,47.445473
4023,1351,0,15.2806015,51.693123
4024,1351,1,4.868304,59.047565
4025,1351,2,4.019689,58.722908
4026,1352,0,46.72512,74.8252
4027,1352,1,6.068941,51.521637
4028,1352,2,2.894471,63.0263
4029,1353,0,356.76947,71.84238
4030,1353,1,4.492648,58.93369
4031,1353,2,4.0352597,53.55962
4032,1354,0,25.461456,64.23587
4033,1354,1,10.764322,47.55353
4034,1354,2,6.276462,57.677807
4035,1355,0,8.211352,58.25053
4036,1355,1,11.710468,47.17437
4037,1355,2,26.585138,63.319424
4038,1356,0,9.317353,61.72154
4039,1356,1,26.327496,57.716076
4040,1356,2,5.016829,42.286232
4041,1357,0,41.478245,42.300404
4042,1357,1,28.937153,43.75475
4043,1357,2,43.51573,62.079742
4044,1358,0,37.772934,58.494347
4045,1358,1,7.963619,45.605625
4046,1358,2,7.298258,71.40224
4047,1359,0,99.11963,62.11086
4048,1359,1,16.787714,51.334164
4049,1359,2,11.116732,57.36317
4050,1360,0,6.6210995,49.98626
4051,1360,1,184.6363,64.34029
4052,1360,2,15.2767105,41.58401
4053,1361,0,24.445536,64.33457
4054,1361,1,7.587715,66.18019
4055,1361,2,7.698381,60.807186
4056,1362,0,25.22733,39.472294
4057,1362,1,30.894073,41.691048
4058,1362,2,11.088742,50.832138
4059,1363,0,156.29391,61.11071
4060,1363,1,25.00764,53.36832
4061,1363,2,16.771212,47.959637
4062,1364,0,82.229515,54.52851
4063,1364,1,10.612557,51.875954
4064,1364,2,8.475506,51.740143
4065,1365,0,62.7389,64.16105
4066,1365,1,8.828029,49.03373
4067,1365,2,9.697963,57.41066
4068,1366,0,153.16098,49.26974
4069,1366,1,7.7030783,49.042107
4070,1366,2,21.768002,48.988136
4071,1367,0,31.26506,61.459312
4072,1367,1,8.466446,77.13951
4073,1367,2,9.748832,38.94337
4074,1368,0,14.255958,58.59801
4075,1368,1,19.20376,48.51525
4076,1368,2,13.310852,61.7706
4077,1369,0,16.88052,61.506264
4078,1369,1,12.912367,47.44268
4079,1369,2,6.605608,44.90532
4080,1370,0,17.693802,51.090946
4081,1370,1,50.11308,66.833664
4082,1370,2,13.642799,58.855583
4083,1371,0,14.743946,61.338627
4084,1371,1,43.747044,57.69495
4085,1371,2,15.369027,68.90334
4086,1372,0,9.208162,69.78213
4087,1372,1,11.053047,65.05107
4088,1372,2,7.957946,62.087254
4089,1373,0,12.465174,76.25258
4090,1373,1,12.243792,63.549847
4091,1373,2,12.104159,55.7154
4092,1374,0,34.266563,55.222748
4093,1374,1,191.86365,70.3393
4094,1374,2,22.197815,59.96898
4095,1375,0,104.27886,67.92958
4096,1375,1,13.114877,54.371674
4097,1375,2,9.897467,50.052387
4098,1376,0,14.715202,58.225693
4099,1376,1,9.470128,60.70267
4100,1376,2,8.969042,75.82615
4101,1377,0,8.948349,59.895138
4102,1377,1,8.237178,52.29478
4103,1377,2,30.662415,59.660908
4104,1378,0,8.000338,51.360332
4105,1378,1,5.8109417,68.41806
4106,1378,2,19.635698,32.63002
4107,1379,0,57.293655,47.867683
4108,1379,1,12.36837,55.160698
4109,1379,2,20.984001,64.552086
4110,1380,0,27.057472,70.10149
4111,1380,1,7.2461596,71.73733
4112,1380,2,9.081405,54.59209
4113,1381,0,27.22147,48.88916
4114,1381,1,15.766774,45.323578
4115,1381,2,14.625813,54.635403
4116,1382,0,62.320736,63.452656
4117,1382,1,19.565535,53.281616
4118,1382,2,27.85277,60.823345
4119,1383,0,13.229604,61.417675
4120,1383,1,13.764147,51.90278
4121,1383,2,6.578065,57.34302
4122,1384,0,20.542927,64.882904
4123,1384,1,24.90221,61.328266
4124,1384,2,10.814264,62.707176
4125,1385,0,21.804155,67.30163
4126,1385,1,16.36779,68.93242
4127,1385,2,63.058556,70.88101
4128,1386,0,16.55059,68.57814
4129,1386,1,5.4477916,61.580345
4130,1386,2,27.71608,53.15067
4131,1387,0,7.9552794,76.82315
4132,1387,1,4.7544107,65.666046
4133,1387,2,15.957183,50.46449
4134,1388,0,13.009318,74.68863
4135,1388,1,63.65638,70.143875
4136,1388,2,13.128268,71.98145
4137,1389,0,10.933807,69.95782
4138,1389,1,16.241648,66.13834
4139,1389,2,9.4189205,46.624966
4140,1390,0,10.6105995,54.03824
4141,1390,1,8.293722,62.20595
4142,1390,2,7.127042,66.578995
4143,1391,0,105.212555,53.42639
4144,1391,1,9.70459,62.592686
4145,1391,2,13.646435,60.6401
4146,1392,0,13.663071,49.7188
4147,1392,1,9.385616,67.23787
4148,1392,2,13.467888,60.66763
4149,1393,0,9.886868,58.087357
4150,1393,1,16.653526,63.038902
4151,1393,2,17.249325,51.27501
4152,1394,0,39.193012,83.70485
4153,1394,1,75.06242,44.052586
4154,1394,2,14.604701,64.50697
4155,1395,0,29.979755,73.70789
4156,1395,1,17.881094,62.912064
4157,1395,2,13.75643,67.75612
4158,1396,0,9.096466,65.15927
4159,1396,1,22.545227,67.3297
4160,1396,2,29.217323,35.488895
4161,1397,0,25.039082,60.785137
4162,1397,1,22.05381,56.438328
4163,1397,2,15.568886,56.20147
4164,1398,0,10.236334,61.74613
4165,1398,1,8.9781685,46.614132
4166,1398,2,54.80694,59.34796
4167,1399,0,15.390532,77.792465
4168,1399,1,22.294022,62.4926
4169,1399,2,7.2555623,58.92377
4170,1400,0,27.413765,69.2346
4171,1400,1,9.25462,57.40325
4172,1400,2,9.373697,47.563076
4173,1401,0,8.900904,56.378822
4174,1401,1,12.216889,44.618958
4175,1401,2,11.248186,52.383762
4176,1402,0,10.793423,82.40007
4177,1402,1,9.908336,77.304565
4178,1402,2,20.64242,60.53729
4179,1403,0,46.844856,67.28658
4180,1403,1,5.3006153,55.082623
4181,1403,2,9.620447,51.911106
4182,1404,0,9.546503,58.38635
4183,1404,1,9.896329,61.218426
4184,1404,2,9.300943,40.701942
4185,1405,0,4.2237964,61.33182
4186,1405,1,3.1909866,48.53949
4187,1405,2,4.2845235,73.480354
4188,1406,0,27.996536,54.17859
4189,1406,1,13.025416,58.17636
4190,1406,2,20.300812,60.147278
4191,1407,0,8.465733,70.44378
4192,1407,1,14.141129,58.29799
4193,1407,2,27.196594,73.14782
4194,1408,0,17.749294,69.38334
4195,1408,1,9.528104,51.85068
4196,1408,2,9.854289,56.824364
4197,1409,0,18.925568,64.08979
4198,1409,1,23.969051,62.03646
4199,1409,2,20.839949,46.39924
4200,1410,0,11.285509,52.37165
4201,1410,1,10.4676285,67.302734
4202,1410,2,9.422921,49.934643
4203,1411,0,13.361544,54.935078
4204,1411,1,104.89873,56.414097
4205,1411,2,17.651073,43.541695
4206,1412,0,13.165173,59.48443
4207,1412,1,13.515997,57.8917
4208,1412,2,28.789143,57.087215
4209,1413,0,9.039126,53.167336
4210,1413,1,117.11327,48.86178
4211,1413,2,12.534788,60.40226
4212,1414,0,20.576988,67.903114
4213,1414,1,6.9441786,52.121742
4214,1414,2,42.52896,58.670834
4215,1415,0,86.07394,75.6324
4216,1415,1,47.501495,51.354156
4217,1415,2,55.14638,49.75128
4218,1416,0,17.643581,61.165306
4219,1416,1,7.056134,58.874878
4220,1416,2,11.190542,57.881886
4221,1417,0,3.2531962,69.434715
4222,1417,1,7.3035436,68.2881
4223,1417,2,8.736767,62.85322
4224,1418,0,12.3306055,86.202354
4225,1418,1,5.1377363,57.58491
4226,1418,2,5.7471952,65.874405
4227,1419,0,7.0406837,77.563545
4228,1419,1,12.46353,62.72442
4229,1419,2,5.5918064,58.67332
4230,1420,0,10.486525,69.31243
4231,1420,1,13.65455,58.055458
4232,1420,2,12.794437,62.982887
4233,1421,0,19.875776,53.26458
4234,1421,1,10.057144,51.2508
4235,1421,2,11.695519,54.05091
4236,1422,0,17.043255,53.758766
4237,1422,1,5.574572,51.20317
4238,1422,2,4.5678,50.53839
4239,1423,0,22.804802,64.17338
4240,1423,1,35.071873,47.145954
4241,1423,2,4.8585844,41.83771
4242,1424,0,19.419865,57.559914
4243,1424,1,13.404199,55.476456
4244,1424,2,14.819683,60.357224
4245,1425,0,7.4468975,79.886475
4246,1425,1,12.186617,68.79909
4247,1425,2,37.470238,57.45536
4248,1426,0,4.9854393,61.47988
4249,1426,1,12.680541,51.778847
4250,1426,2,13.501892,45.891117
4251,1427,0,17.796566,69.57533
4252,1427,1,3.2149677,61.031414
4253,1427,2,15.721409,67.69425
4254,1428,0,18.528278,69.20437
4255,1428,1,13.327248,62.97953
4256,1428,2,13.23209,77.2619
4257,1429,0,52.58058,55.604244
4258,1429,1,7.1280913,55.808315
4259,1429,2,7.245729,51.405647
4260,1430,0,85.200935,61.817696
4261,1430,1,33.6225,50.285004
4262,1430,2,88.73221,56.87499
4263,1431,0,5.657031,57.236958
4264,1431,1,10.962219,65.5375
4265,1431,2,9.032922,50.559963
4266,1432,0,10.669368,59.233986
4267,1432,1,9.94811,55.32344
4268,1432,2,14.479805,54.18238
4269,1433,0,87.21488,73.55708
4270,1433,1,22.443737,58.817863
4271,1433,2,15.061587,50.70037
4272,1434,0,26.662262,75.57399
4273,1434,1,57.747314,66.859314
4274,1434,2,12.635628,70.269554
4275,1435,0,10.818863,67.05761
4276,1435,1,15.418991,70.73491
4277,1435,2,19.094648,49.86437
4278,1436,0,8.66249,73.71817
4279,1436,1,6.9144554,63.55451
4280,1436,2,15.909443,54.53076
4281,1437,0,11.062476,75.31519
4282,1437,1,25.94012,54.870262
4283,1437,2,48.092567,70.24754
4284,1438,0,62.46932,73.95243
4285,1438,1,8.876015,55.613785
4286,1438,2,10.65443,48.33421
4287,1439,0,6.8745008,78.67696
4288,1439,1,17.88791,61.821957
4289,1439,2,41.041473,51.472557
4290,1440,0,9.879019,60.014328
4291,1440,1,18.502678,49.25417
4292,1440,2,9.875556,49.729866
4293,1441,0,17.307182,70.256615
4294,1441,1,8.058779,43.96841
4295,1441,2,57.62881,46.325146
4296,1442,0,18.011658,67.10272
4297,1442,1,7.043384,52.39308
4298,1442,2,13.007551,55.51723
4299,1443,0,5.751277,73.00429
4300,1443,1,37.298706,74.27502
4301,1443,2,13.343491,59.243793
4302,1444,0,3.1210394,69.82097
4303,1444,1,3.7079644,61.09755
4304,1444,2,10.545387,73.55557
4305,1445,0,6.121497,64.87458
4306,1445,1,19.177647,59.25315
4307,1445,2,11.470333,51.028908
4308,1446,0,22.612461,81.975685
4309,1446,1,26.709843,76.99902
4310,1446,2,42.877735,61.297493
4311,1447,0,8.914182,44.053974
4312,1447,1,33.688118,61.657925
4313,1447,2,9.793686,64.83932
4314,1448,0,34.78166,57.506542
4315,1448,1,40.995434,49.784065
4316,1448,2,20.589888,64.167915
4317,1449,0,48.524754,80.80478
4318,1449,1,11.486847,50.054024
4319,1449,2,31.963379,69.28136
4320,1450,0,8.717762,69.64616
4321,1450,1,5.6277614,76.11013
4322,1450,2,19.504898,47.910313
4323,1451,0,10.625483,43.573032
4324,1451,1,6.4928775,59.512318
4325,1451,2,40.534424,71.238266
4326,1452,0,8.913141,71.64857
4327,1452,1,12.63196,55.08306
4328,1452,2,21.55237,52.61596
4329,1453,0,18.333937,86.510864
4330,1453,1,41.636307,53.6088
4331,1453,2,7.5487185,72.46277
4332,1454,0,20.076145,50.539734
4333,1454,1,47.99639,70.60951
4334,1454,2,129.39294,70.21832
4335,1455,0,36.57134,74.5763
4336,1455,1,12.205006,66.526535
4337,1455,2,14.713332,67.37645
4338,1456,0,19.007992,45.122906
4339,1456,1,4.575305,69.26313
4340,1456,2,7.9401703,61.672066
4341,1457,0,29.047495,61.21063
4342,1457,1,15.246935,84.97462
4343,1457,2,14.204067,54.37516
4344,1458,0,13.1502495,49.133343
4345,1458,1,29.611433,66.67267
4346,1458,2,17.895828,57.34715
4347,1459,0,18.045893,63.70155
4348,1459,1,10.204672,101.515564
4349,1459,2,50.917274,82.719955
4350,1460,0,21.891224,56.430317
4351,1460,1,20.305511,75.50729
4352,1460,2,5.4086475,54.483482
4353,1461,0,4.22068,48.777344
4354,1461,1,15.640252,77.86977
4355,1461,2,71.29742,54.103302
4356,1462,0,19.555733,53.968327
4357,1462,1,6.6419253,59.423576
4358,1462,2,28.048244,64.234856
4359,1463,0,69.448456,63.52088
4360,1463,1,12.604121,46.018684
4361,1463,2,51.331406,60.50652
4362,1464,0,17.209528,51.468044
4363,1464,1,2.8975058,60.503933
4364,1464,2,5.726072,45.226723
4365,1465,0,5.694356,72.00244
4366,1465,1,17.249245,73.31188
4367,1465,2,18.485046,74.46076
4368,1466,0,7.196539,54.949444
4369,1466,1,9.8591175,49.544025
4370,1466,2,11.490253,52.359447
4371,1467,0,17.504608,62.256218
4372,1467,1,2.2278497,62.38893
4373,1467,2,3.5294971,74.298225
4374,1468,0,3.147574,50.915276
4375,1468,1,4.3118553,66.78204
4376,1468,2,3.881633,52.339386
4377,1469,0,3.1221952,64.4645
4378,1469,1,7.5513563,72.697845
4379,1469,2,6.27553,51.380894
4380,1470,0,23.681385,55.34366
4381,1470,1,4.564148,70.41021
4382,1470,2,101.57926,68.30197
4383,1471,0,47.52025,63.361748
4384,1471,1,6.2789063,58.102203
4385,1471,2,49.680355,72.04814
4386,1472,0,41.878635,50.31292
4387,1472,1,14.922737,55.972916
4388,1472,2,10.999022,61.628113
4389,1473,0,3.9876497,49.929424
4390,1473,1,7.3665037,48.543823
4391,1473,2,13.399613,67.40533
4392,1474,0,12.841143,48.298317
4393,1474,1,13.911544,69.95656
4394,1474,2,24.821856,55.924423
4395,1475,0,3.2509494,66.22836
4396,1475,1,5.562226,70.60972
4397,1475,2,8.128161,67.386795
4398,1476,0,7.9570303,72.30028
4399,1476,1,4.5918484,67.99809
4400,1476,2,4.582605,78.030594
4401,1477,0,55.87184,77.69035
4402,1477,1,6.819735,61.84512
4403,1477,2,4.936777,54.35849
4404,1478,0,77.65556,55.509655
4405,1478,1,10.87061,77.18121
4406,1478,2,5.544347,61.41668
4407,1479,0,15.261262,55.902496
4408,1479,1,5.2878103,73.64426
4409,1479,2,17.989506,59.459915
4410,1480,0,3.5809364,56.016476
4411,1480,1,2.121937,49.767227
4412,1480,2,3.662939,62.272346
4413,1481,0,2.6472518,62.29381
4414,1481,1,12.458924,56.48185
4415,1481,2,26.394798,69.16961
4416,1482,0,23.074245,74.69393
4417,1482,1,6.0213437,70.36573
4418,1482,2,9.04839,60.120773
4419,1483,0,7.340065,64.26076
4420,1483,1,10.055971,65.505165
4421,1483,2,32.46348,70.59745
4422,1484,0,47.892357,55.368504
4423,1484,1,7.6220007,75.09952
